"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","457861327831453696","2014-04-20T12:40:21.000Z","LuisMarques","Luis Marques","Perception. Which mirrors the truth beneath our mantle of mystery? ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","15","2","0","0",,"false","none",,,,,"457861327831453696",,,,,,
"original","457861229324009472","2014-04-20T12:39:58.000Z","LuisMarques","Luis Marques","Certain eyes see in Asetians the gentler souls ever created while others find in them the personification of evil given flesh.","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","20","1","0","0",,"false","none",,,,,"457861229324009472",,,,,,
"original","456954876728451072","2014-04-18T00:38:27.000Z","LuisMarques","Luis Marques","If you lie about someone as an attempt to discredit his words you are not proving them false but only revealing your fear of their power. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","24","49","2","0","1",,"false","none",,,,,"456954876728451072",,,,,,
"original","455650754641272833","2014-04-14T10:16:20.000Z","LuisMarques","Luis Marques","Never forget that there is more to learn from sorrow than from happiness. Only balance creates a complete life. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","16","2","0","0",,"false","none",,,,,"455650754641272833",,,,,,
"original","454739371435229184","2014-04-11T21:54:49.000Z","LuisMarques","Luis Marques","The everlasting bond of Family finds its sacredness not in blood but on the willing heart of the soul. The Ib of the Ba. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3","21","3","0","0",,"false","none",,,,,"454739371435229184",,,,,,
"original","453590074245283840","2014-04-08T17:47:55.000Z","LuisMarques","Luis Marques","Remember that how you see the world is not necessarily reality. What you see is a distorted perspective filtered through your perception. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","21","1","0","1",,"false","none",,,,,"453590074245283840",,,,,,
"original","452524876549853184","2014-04-05T19:15:12.000Z","LuisMarques","Luis Marques","The ability to feel is tied to the fabric of your soul and feelings are not just chemical reactions but energy given form. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","22","1","0","1",,"false","none",,,,,"452524876549853184",,,,,,
"original","452102077440098304","2014-04-04T15:15:09.000Z","LuisMarques","Luis Marques","Magick that is not empowered by feelings is not magick at all. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","24","3","0","2",,"false","none",,,,,"452102077440098304",,,,,,
"original","450941231292743680","2014-04-01T10:22:22.000Z","LuisMarques","Luis Marques","Disregard for the natural world in its infinite expressions is the stain of a society that does not realise its pathetic insignificance. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4","12","5","0","1",,"false","none",,,,,"450941231292743680",,,,,,
"original","450150441943568384","2014-03-30T06:00:03.000Z","LuisMarques","Luis Marques","To find the true thoughts hidden behind masks and barriers we must pierce deeply into the understanding of their nightmares. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6","18","2","0","0",,"false","none",,,,,"450150441943568384",,,,,,
"original","449045064279687168","2014-03-27T04:47:40.000Z","LuisMarques","Luis Marques","May those seeking dreams of a pretentious heaven follow their deluded hope as we courageously embrace immortal hell. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","16","2","0","1",,"false","none",,,,,"449045064279687168",,,,,,
"original","447610969263730688","2014-03-23T05:49:05.000Z","LuisMarques","Luis Marques","When grasping beyond the limits of flesh raised by blindness of physical existence it becomes undeniable that we are infinite. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","13","1","0","0",,"false","none",,,,,"447610969263730688",,,,,,
"original","446733585962528768","2014-03-20T19:42:41.000Z","LuisMarques","Luis Marques","As a living force of transformation and renewal there is no shame in change for only the unbending rock never grows. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4","16","2","0","0",,"false","none",,,,,"446733585962528768",,,,,,
"original","445324923532488704","2014-03-16T22:25:10.000Z","LuisMarques","Luis Marques","On the motherly cradle of Nun endures a devastating mystery that only the Queen holds its daunting key. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","14","1","0","0",,"false","none",,,,,"445324923532488704",,,,,,
"original","444865882318454784","2014-03-15T16:01:06.000Z","LuisMarques","Luis Marques","Without the grace of winter you cannot appreciate the warm smile of the sun and without the thirst of summer you cannot dance in the rain. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","8","21","2","0","3",,"false","none",,,,,"444865882318454784",,,,,,
"original","444504390989537280","2014-03-14T16:04:39.000Z","LuisMarques","Luis Marques","Harmony is born out of the seed of contrast under the mantle of duality. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","14","2","0","0",,"false","none",,,,,"444504390989537280",,,,,,
"original","443839873972461568","2014-03-12T20:04:06.000Z","LuisMarques","Luis Marques","Sometimes only the painful light of thunder can illuminate the machinery of wisdom. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","20","2","0","0",,"false","none",,,,,"443839873972461568",,,,,,
"original","442745020043780097","2014-03-09T19:33:33.000Z","LuisMarques","Luis Marques","Servants of the hippopotamus in the Nile may adamantly not bend the knee yet what does not bend can be broken. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","12","1","1","0",,"false","none",,,,,"442745020043780097",,,,,,
"original","442008115459149824","2014-03-07T18:45:21.000Z","LuisMarques","Luis Marques","Be wary of easy assumptions and the quick judgement typical of a mortal mind for even the very wise restrain from using such dagger. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3","16","2","0","0",,"false","none",,,,,"442008115459149824",,,,,,
"original","442007818951221249","2014-03-07T18:44:10.000Z","LuisMarques","Luis Marques","How many unspeakable sins have we not committed ourselves, in this life or any before, only to rise beyond any scar?","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4","19","2","0","0",,"false","none",,,,,"442007818951221249",,,,,,
"original","442007700604743681","2014-03-07T18:43:42.000Z","LuisMarques","Luis Marques","With power it becomes easy to claim justice with bare hands and determined will but who are we to condemn others to torment?","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4","19","2","0","1",,"false","none",,,,,"442007700604743681",,,,,,
"original","440822560687943680","2014-03-04T12:14:23.000Z","LuisMarques","Luis Marques","Thoughts may define character but only actions carve the valley of honor. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","17","3","0","0",,"false","none",,,,,"440822560687943680",,,,,,
"original","439872013747105795","2014-03-01T21:17:15.000Z","LuisMarques","Luis Marques","A dragon can only be awoken by fire. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7","26","4","0","1",,"false","none",,,,,"439872013747105795",,,,,,
"original","439180567968747520","2014-02-27T23:29:41.000Z","LuisMarques","Luis Marques","Deluded minds seeking the apotheosis of self deification only show their blindness towards the divine within. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","15","4","0","0",,"false","none",,,,,"439180567968747520",,,,,,
"original","438434757937221632","2014-02-25T22:06:06.000Z","LuisMarques","Luis Marques","We celebrate truth in a world of liars. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0","18","6","0","0",,"false","none",,,,,"438434757937221632",,,,,,
"original","437608929737330689","2014-02-23T15:24:33.000Z","LuisMarques","Luis Marques","Trusting real initiations to be breakable or its bonds not eternal is one of the most dangerous mistakes an occultist can do. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3","18","4","0","1",,"false","none",,,,,"437608929737330689",,,,,,
"original","436553542594469888","2014-02-20T17:30:49.000Z","LuisMarques","Luis Marques","Anyone who explores the occult, magick or spirituality as a competition in any possible form is bound to inevitable failure. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1","18","3","0","0",,"false","none",,,,,"436553542594469888",,,,,,
"original","435544644081184768","2014-02-17T22:41:49.000Z","LuisMarques","Luis Marques","Arguing with fools is useless. Allow them to speak and their words become a banner of their incomplete self. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","19","5","0","1",,"false","none",,,,,"435544644081184768",,,,,,
"original","434744605515710464","2014-02-15T17:42:45.000Z","LuisMarques","Luis Marques","When you have been judged by time and tested by the undying fire no word of mortals holds power over you. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","18","3","0","1",,"false","none",,,,,"434744605515710464",,,,,,
"original","434437654420389888","2014-02-14T21:23:02.000Z","LuisMarques","Luis Marques","The silver crown of Thoth serves the war banners of wisdom under the rule of forgotten pharaohs without name. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","17","4","0","1",,"false","none",,,,,"434437654420389888",,,,,,
"original","433952602116861952","2014-02-13T13:15:37.000Z","LuisMarques","Luis Marques","Only the weak are content with what is to be found at surface. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","18","4","0","1",,"false","none",,,,,"433952602116861952",,,,,,
"original","433352041587417090","2014-02-11T21:29:12.000Z","LuisMarques","Luis Marques","Speak your mind. Act on your ideals. Trust your instincts. Live your dreams. Never surrender. Ignore hate, envy and dishonest criticism. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4","23","3","0","2",,"false","none",,,,,"433352041587417090",,,,,,
"original","432547193124573184","2014-02-09T16:11:01.000Z","LuisMarques","Luis Marques","The ecstasy of supreme liberation is not a sin of carnal allegiance but the expression of our innermost sexual divinity. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3","16","4","0","2",,"false","none",,,,,"432547193124573184",,,,,,
"original","431375131500625920","2014-02-06T10:33:40.000Z","LuisMarques","Luis Marques","When the temple of the Elders becomes silent the seed of intent is revealed. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1","15","3","0","1",,"false","none",,,,,"431375131500625920",,,,,,
"original","430484051116720128","2014-02-03T23:32:50.000Z","LuisMarques","Luis Marques","The strongest magick is not attained through the constructs of ritual, being manifested into reality by the unsung will of the heart. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5","21","4","0","1",,"false","none",,,,,"430484051116720128",,,,,,
"original","429673690931159040","2014-02-01T17:52:45.000Z","LuisMarques","Luis Marques","You cannot fight that which remains unseen for an enemy daring to strike upon us must first learn how to enslave smoke with bare hands. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2","14","4","0","1",,"false","none",,,,,"429673690931159040",,,,,,
"original","429024855048998914","2014-01-30T22:54:31.000Z","LuisMarques","Luis Marques","Both love and hate yield great power, however only one leads to the ancient gates of immortality. ☥","en","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3","24","4","0","0",,"false","none",,,,,"429024855048998914",,,,,,
